geoid,total_16plus,total_16to19,total_20to24,total_25to54,total_55to64,total_65plus,inLaborForce_16to19,inLaborForce_20to24,inLaborForce_25to54,inLaborForce_55to64,inLaborForce_65plus,outLaborForce_16to19,outLaborForce_20to24,outLaborForce_25to54,outLaborForce_55to64,outLaborForce_65plus,Employed_16to19,Employed_20to24,Employed_25to54,Employed_55to64,EmployedMilitary_16to19,EmployedMilitary_20to24,EmployedMilitary_25to54,EmployedMilitary_55to64,Unemployed_16to19,Unemployed_20to24,Unemployed_25to54,Unemployed_55to64
19129,11742.0,892.0,663.0,5591.0,2348.0,2248.0,386.0,480.0,4587.0,1433.0,483.0,506.0,183.0,1004.0,915.0,1765.0,329.0,447.0,4455.0,1377.0,0.0,0.0,0.0,0.0,57.0,33.0,132.0,56.0
19131,8459.0,584.0,544.0,3609.0,1416.0,2306.0,313.0,472.0,3204.0,1071.0,436.0,271.0,72.0,405.0,345.0,1870.0,293.0,445.0,3112.0,1033.0,0.0,0.0,0.0,0.0,20.0,27.0,92.0,38.0
19133,7440.0,372.0,436.0,3060.0,1370.0,2202.0,183.0,344.0,2687.0,850.0,347.0,189.0,92.0,373.0,520.0,1855.0,146.0,342.0,2552.0,799.0,0.0,0.0,3.0,0.0,37.0,2.0,132.0,51.0
19135,6281.0,405.0,489.0,2787.0,1103.0,1497.0,212.0,400.0,2358.0,692.0,155.0,193.0,89.0,429.0,411.0,1342.0,188.0,385.0,2218.0,639.0,0.0,0.0,0.0,0.0,24.0,15.0,140.0,53.0
19137,8447.0,593.0,466.0,3601.0,1620.0,2167.0,325.0,368.0,2961.0,1134.0,366.0,268.0,98.0,640.0,486.0,1801.0,181.0,244.0,2816.0,1053.0,0.0,0.0,0.0,0.0,144.0,124.0,145.0,81.0
19139,33190.0,2229.0,2597.0,16370.0,5619.0,6375.0,1063.0,2212.0,14008.0,3892.0,1064.0,1166.0,385.0,2362.0,1727.0,5311.0,971.0,1975.0,13458.0,3804.0,0.0,0.0,0.0,0.0,92.0,237.0,550.0,88.0
19141,11209.0,728.0,658.0,4906.0,2028.0,2889.0,423.0,614.0,4201.0,1605.0,602.0,305.0,44.0,705.0,423.0,2287.0,365.0,587.0,4135.0,1570.0,0.0,0.0,0.0,0.0,58.0,27.0,66.0,35.0
19143,4962.0,286.0,298.0,2241.0,891.0,1246.0,195.0,275.0,2036.0,667.0,220.0,91.0,23.0,205.0,224.0,1026.0,192.0,236.0,1980.0,658.0,0.0,0.0,0.0,0.0,3.0,39.0,56.0,9.0
19145,12728.0,791.0,828.0,5684.0,2287.0,3138.0,314.0,608.0,4456.0,1440.0,665.0,477.0,220.0,1228.0,847.0,2473.0,285.0,506.0,4226.0,1402.0,0.0,0.0,25.0,0.0,29.0,102.0,205.0,38.0
19147,7412.0,493.0,570.0,3142.0,1274.0,1933.0,284.0,470.0,2798.0,980.0,244.0,209.0,100.0,344.0,294.0,1689.0,261.0,445.0,2739.0,948.0,0.0,0.0,0.0,0.0,23.0,25.0,59.0,32.0
19149,19379.0,1378.0,1118.0,9038.0,3486.0,4359.0,784.0,922.0,8157.0,2803.0,785.0,594.0,196.0,881.0,683.0,3574.0,728.0,845.0,7875.0,2748.0,0.0,0.0,0.0,11.0,56.0,77.0,282.0,44.0
19151,5750.0,289.0,410.0,2375.0,1082.0,1594.0,115.0,335.0,2060.0,829.0,328.0,174.0,75.0,315.0,253.0,1266.0,110.0,285.0,1989.0,791.0,0.0,0.0,3.0,0.0,5.0,50.0,68.0,38.0
19153,349332.0,22689.0,29508.0,193524.0,51901.0,51710.0,12440.0,24975.0,169700.0,36769.0,10091.0,10249.0,4533.0,23824.0,15132.0,41619.0,9914.0,22229.0,161654.0,35275.0,2.0,20.0,441.0,0.0,2524.0,2726.0,7605.0,1494.0
19155,73416.0,4879.0,5985.0,35673.0,12716.0,14163.0,2560.0,4860.0,30339.0,8719.0,2490.0,2319.0,1125.0,5334.0,3997.0,11673.0,2119.0,4509.0,28978.0,8401.0,0.0,11.0,88.0,0.0,441.0,340.0,1273.0,318.0
19157,15258.0,1396.0,1738.0,6052.0,2514.0,3558.0,953.0,1343.0,5288.0,1932.0,602.0,443.0,395.0,764.0,582.0,2956.0,848.0,1257.0,5041.0,1921.0,0.0,0.0,0.0,0.0,105.0,86.0,247.0,11.0
19159,3954.0,206.0,210.0,1575.0,712.0,1251.0,75.0,171.0,1360.0,477.0,157.0,131.0,39.0,215.0,235.0,1094.0,70.0,141.0,1300.0,465.0,0.0,0.0,0.0,0.0,5.0,30.0,60.0,12.0
19161,8134.0,541.0,422.0,3348.0,1567.0,2256.0,310.0,379.0,3042.0,1171.0,462.0,231.0,43.0,306.0,396.0,1794.0,264.0,338.0,2950.0,1143.0,0.0,0.0,0.0,0.0,46.0,41.0,92.0,28.0
19163,133403.0,8691.0,10519.0,68074.0,22288.0,23831.0,3852.0,8041.0,57546.0,14994.0,3701.0,4839.0,2478.0,10528.0,7294.0,20130.0,3303.0,7324.0,54576.0,14327.0,0.0,0.0,235.0,43.0,549.0,717.0,2735.0,624.0
19165,9635.0,622.0,532.0,4103.0,1720.0,2658.0,392.0,491.0,3704.0,1274.0,473.0,230.0,41.0,399.0,446.0,2185.0,379.0,448.0,3613.0,1244.0,0.0,0.0,0.0,0.0,13.0,43.0,91.0,30.0
19167,26117.0,2433.0,3196.0,11643.0,3897.0,4948.0,1677.0,2808.0,10238.0,3316.0,1187.0,756.0,388.0,1405.0,581.0,3761.0,1597.0,2724.0,10085.0,3274.0,0.0,13.0,6.0,0.0,80.0,71.0,147.0,42.0
19169,79053.0,9989.0,20965.0,29539.0,8862.0,9698.0,3914.0,15385.0,26038.0,6621.0,1524.0,6075.0,5580.0,3501.0,2241.0,8174.0,2877.0,14476.0,25127.0,6567.0,0.0,10.0,28.0,0.0,1037.0,899.0,883.0,54.0
19171,13793.0,1023.0,805.0,6195.0,2438.0,3332.0,470.0,653.0,5323.0,1725.0,608.0,553.0,152.0,872.0,713.0,2724.0,350.0,605.0,5065.0,1662.0,0.0,0.0,0.0,0.0,120.0,48.0,258.0,63.0
19173,4903.0,265.0,253.0,2216.0,877.0,1292.0,162.0,217.0,1889.0,648.0,285.0,103.0,36.0,327.0,229.0,1007.0,133.0,202.0,1815.0,637.0,0.0,0.0,0.0,0.0,29.0,15.0,74.0,11.0
19175,9968.0,729.0,736.0,4419.0,1751.0,2333.0,357.0,640.0,3949.0,1375.0,426.0,372.0,96.0,470.0,376.0,1907.0,325.0,574.0,3728.0,1332.0,0.0,0.0,0.0,0.0,32.0,66.0,221.0,43.0
19177,5909.0,362.0,337.0,2571.0,1119.0,1520.0,119.0,244.0,2087.0,766.0,326.0,243.0,93.0,484.0,353.0,1194.0,92.0,226.0,1953.0,724.0,0.0,0.0,3.0,0.0,27.0,18.0,131.0,42.0
19179,28224.0,1830.0,2355.0,13227.0,4961.0,5851.0,935.0,1841.0,10743.0,3276.0,739.0,895.0,514.0,2484.0,1685.0,5112.0,739.0,1577.0,9958.0,3146.0,0.0,0.0,0.0,0.0,196.0,264.0,785.0,130.0
19181,36762.0,2829.0,3017.0,18035.0,6053.0,6828.0,1704.0,2707.0,16135.0,4475.0,1294.0,1125.0,310.0,1900.0,1578.0,5534.0,1493.0,2554.0,15392.0,4314.0,0.0,0.0,46.0,0.0,211.0,153.0,697.0,161.0
19183,17224.0,1130.0,1087.0,7995.0,3032.0,3980.0,659.0,912.0,6995.0,2366.0,922.0,471.0,175.0,1e3,666.0,3058.0,594.0,862.0,6685.0,2316.0,0.0,3.0,0.0,0.0,65.0,47.0,310.0,50.0
19185,5032.0,327.0,317.0,2083.0,864.0,1441.0,177.0,255.0,1694.0,585.0,218.0,150.0,62.0,389.0,279.0,1223.0,168.0,249.0,1601.0,568.0,0.0,0.0,2.0,0.0,9.0,6.0,91.0,17.0
19187,30162.0,2369.0,2652.0,13617.0,5201.0,6323.0,1168.0,1967.0,10790.0,3376.0,1003.0,1201.0,685.0,2827.0,1825.0,5320.0,763.0,1718.0,10045.0,3273.0,0.0,0.0,0.0,0.0,405.0,249.0,745.0,103.0
19189,8580.0,575.0,615.0,3653.0,1620.0,2117.0,321.0,460.0,3302.0,1181.0,295.0,254.0,155.0,351.0,439.0,1822.0,259.0,402.0,3188.0,1074.0,0.0,0.0,0.0,0.0,62.0,58.0,114.0,107.0
19191,17408.0,1815.0,2022.0,6968.0,2914.0,3689.0,1276.0,1722.0,6440.0,2345.0,831.0,539.0,300.0,528.0,569.0,2858.0,1265.0,1617.0,6194.0,2326.0,0.0,0.0,8.0,0.0,11.0,105.0,238.0,19.0
19193,78489.0,6071.0,7319.0,38788.0,12439.0,13872.0,3649.0,6269.0,33048.0,8928.0,2587.0,2422.0,1050.0,5740.0,3511.0,11285.0,3222.0,5665.0,31519.0,8650.0,0.0,1.0,59.0,0.0,427.0,603.0,1470.0,278.0
19195,6142.0,378.0,406.0,2738.0,1149.0,1471.0,180.0,316.0,2434.0,805.0,251.0,198.0,90.0,304.0,344.0,1220.0,155.0,285.0,2331.0,790.0,0.0,0.0,0.0,0.0,25.0,31.0,103.0,15.0
19197,10204.0,453.0,741.0,4418.0,1884.0,2708.0,217.0,643.0,3806.0,1382.0,308.0,236.0,98.0,612.0,502.0,2400.0,187.0,601.0,3550.0,1356.0,0.0,0.0,0.0,0.0,30.0,42.0,256.0,26.0
20001,10349.0,753.0,771.0,4582.0,1784.0,2459.0,341.0,475.0,3741.0,1243.0,509.0,412.0,296.0,841.0,541.0,1950.0,294.0,383.0,3467.0,1210.0,0.0,0.0,8.0,0.0,47.0,92.0,266.0,33.0
20003,6086.0,391.0,331.0,2756.0,989.0,1619.0,272.0,290.0,2244.0,663.0,349.0,119.0,41.0,512.0,326.0,1270.0,268.0,286.0,2096.0,637.0,0.0,0.0,0.0,0.0,4.0,4.0,148.0,26.0
20005,13124.0,1325.0,1649.0,5603.0,1957.0,2590.0,526.0,1116.0,4550.0,1434.0,485.0,799.0,533.0,1053.0,523.0,2105.0,453.0,985.0,4251.0,1352.0,0.0,0.0,0.0,0.0,73.0,131.0,299.0,82.0
20007,3787.0,192.0,233.0,1641.0,760.0,961.0,80.0,200.0,1357.0,541.0,247.0,112.0,33.0,284.0,219.0,714.0,71.0,187.0,1329.0,522.0,0.0,0.0,0.0,0.0,9.0,13.0,28.0,19.0
20009,21503.0,1561.0,1735.0,9707.0,3748.0,4752.0,759.0,1333.0,8381.0,2797.0,906.0,802.0,402.0,1326.0,951.0,3846.0,630.0,1158.0,7795.0,2780.0,0.0,0.0,15.0,0.0,129.0,175.0,571.0,17.0
20011,11469.0,860.0,1040.0,4924.0,2006.0,2639.0,482.0,773.0,3903.0,1297.0,349.0,378.0,267.0,1021.0,709.0,2290.0,425.0,715.0,3788.0,1272.0,0.0,25.0,12.0,0.0,57.0,33.0,103.0,25.0
20013,7633.0,432.0,507.0,3393.0,1461.0,1840.0,232.0,341.0,2876.0,1042.0,333.0,200.0,166.0,517.0,419.0,1507.0,208.0,311.0,2734.0,1026.0,0.0,0.0,2.0,0.0,24.0,30.0,140.0,16.0
20015,50746.0,3952.0,4007.0,25255.0,8614.0,8918.0,1680.0,3261.0,21141.0,5675.0,1502.0,2272.0,746.0,4114.0,2939.0,7416.0,1336.0,3001.0,20014.0,5535.0,0.0,33.0,108.0,0.0,344.0,227.0,1019.0,140.0
20017,2194.0,139.0,125.0,881.0,421.0,628.0,57.0,94.0,691.0,278.0,103.0,82.0,31.0,190.0,143.0,525.0,57.0,94.0,660.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0
20019,2864.0,118.0,198.0,1138.0,511.0,899.0,43.0,162.0,928.0,290.0,180.0,75.0,36.0,210.0,221.0,719.0,35.0,143.0,875.0,286.0,0.0,12.0,0.0,0.0,8.0,7.0,53.0,4.0
20021,16456.0,1069.0,1051.0,7842.0,2876.0,3618.0,359.0,849.0,6456.0,1681.0,634.0,710.0,202.0,1386.0,1195.0,2984.0,347.0,751.0,6076.0,1584.0,0.0,0.0,20.0,0.0,12.0,98.0,360.0,97.0
20023,2214.0,138.0,129.0,807.0,422.0,718.0,60.0,123.0,737.0,289.0,137.0,78.0,6.0,70.0,133.0,581.0,60.0,123.0,726.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0
20025,1684.0,91.0,101.0,702.0,331.0,459.0,41.0,72.0,590.0,242.0,110.0,50.0,29.0,112.0,89.0,349.0,41.0,68.0,583.0,238.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0
20027,6600.0,315.0,431.0,2908.0,1149.0,1797.0,170.0,377.0,2499.0,899.0,458.0,145.0,54.0,409.0,250.0,1339.0,166.0,368.0,2279.0,899.0,0.0,6.0,146.0,0.0,4.0,3.0,74.0,0.0
20029,7659.0,656.0,649.0,3162.0,1216.0,1976.0,439.0,536.0,2624.0,830.0,412.0,217.0,113.0,538.0,386.0,1564.0,375.0,454.0,2473.0,811.0,0.0,0.0,0.0,0.0,64.0,82.0,151.0,19.0
20031,6777.0,439.0,390.0,3095.0,1241.0,1612.0,238.0,303.0,2708.0,878.0,308.0,201.0,87.0,387.0,363.0,1304.0,212.0,278.0,2579.0,833.0,0.0,2.0,1.0,0.0,26.0,23.0,128.0,45.0
20033,1574.0,84.0,97.0,592.0,301.0,500.0,63.0,86.0,556.0,205.0,150.0,21.0,11.0,36.0,96.0,350.0,55.0,57.0,531.0,205.0,0.0,0.0,8.0,0.0,8.0,29.0,17.0,0.0
20035,28327.0,2261.0,2622.0,12864.0,4542.0,6038.0,1067.0,1729.0,9857.0,3212.0,1021.0,1194.0,893.0,3007.0,1330.0,5017.0,829.0,1551.0,9310.0,3045.0,4.0,0.0,14.0,0.0,234.0,178.0,533.0,167.0
20037,31619.0,2597.0,5425.0,13532.0,4339.0,5726.0,978.0,3816.0,10864.0,3158.0,950.0,1619.0,1609.0,2668.0,1181.0,4776.0,743.0,3654.0,10281.0,3053.0,0.0,0.0,14.0,0.0,235.0,162.0,569.0,105.0
20039,2433.0,112.0,126.0,892.0,506.0,797.0,50.0,113.0,767.0,376.0,138.0,62.0,13.0,125.0,130.0,659.0,35.0,103.0,748.0,376.0,0.0,0.0,0.0,0.0,15.0,10.0,19.0,0.0
20041,15314.0,969.0,951.0,7228.0,2619.0,3547.0,478.0,838.0,5922.0,1831.0,705.0,491.0,113.0,1306.0,788.0,2842.0,426.0,660.0,5336.0,1776.0,0.0,58.0,179.0,0.0,52.0,120.0,407.0,55.0
20043,6374.0,697.0,544.0,2706.0,1097.0,1330.0,292.0,393.0,2357.0,737.0,258.0,405.0,151.0,349.0,360.0,1072.0,180.0,372.0,2250.0,731.0,0.0,0.0,14.0,0.0,112.0,21.0,93.0,6.0
20045,95425.0,9260.0,21416.0,41923.0,11326.0,11500.0,3461.0,14880.0,36487.0,8541.0,2570.0,5799.0,6536.0,5436.0,2785.0,8930.0,2727.0,13894.0,34534.0,8191.0,0.0,0.0,105.0,0.0,734.0,986.0,1848.0,350.0
20047,2367.0,122.0,145.0,1018.0,484.0,598.0,46.0,110.0,825.0,357.0,142.0,76.0,35.0,193.0,127.0,456.0,41.0,103.0,821.0,348.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,9.0
20049,2210.0,93.0,101.0,858.0,430.0,728.0,25.0,85.0,680.0,276.0,118.0,68.0,16.0,178.0,154.0,610.0,25.0,83.0,627.0,271.0,0.0,0.0,0.0,0.0,0.0,2.0,53.0,5.0
20051,23405.0,1792.0,4079.0,10122.0,3393.0,4019.0,1103.0,3455.0,8940.0,2466.0,875.0,689.0,624.0,1182.0,927.0,3144.0,893.0,3279.0,8590.0,2412.0,0.0,0.0,34.0,0.0,210.0,176.0,316.0,54.0
20053,5395.0,240.0,472.0,2504.0,945.0,1234.0,161.0,201.0,1643.0,635.0,278.0,79.0,271.0,861.0,310.0,956.0,161.0,182.0,1557.0,617.0,0.0,0.0,6.0,0.0,0.0,19.0,80.0,18.0
20055,26564.0,2398.0,2630.0,14349.0,3775.0,3412.0,1205.0,2203.0,12236.0,2948.0,933.0,1193.0,427.0,2113.0,827.0,2479.0,1026.0,2012.0,11736.0,2912.0,0.0,0.0,7.0,0.0,179.0,191.0,493.0,36.0
20057,25048.0,2004.0,2658.0,13511.0,3340.0,3535.0,1040.0,2071.0,10955.0,2330.0,957.0,964.0,587.0,2556.0,1010.0,2578.0,822.0,1783.0,10376.0,2305.0,0.0,0.0,0.0,0.0,218.0,288.0,579.0,25.0
20059,20020.0,1469.0,1559.0,9658.0,3394.0,3940.0,735.0,1236.0,8208.0,2555.0,924.0,734.0,323.0,1450.0,839.0,3016.0,608.0,1002.0,7818.0,2421.0,2.0,0.0,13.0,0.0,125.0,234.0,377.0,134.0
20061,26417.0,2019.0,4691.0,14671.0,2292.0,2744.0,1054.0,3759.0,11866.0,1563.0,764.0,965.0,932.0,2805.0,729.0,1980.0,710.0,1729.0,8284.0,1416.0,188.0,1762.0,2864.0,6.0,156.0,268.0,718.0,141.0
20063,2183.0,101.0,104.0,895.0,424.0,659.0,30.0,95.0,785.0,317.0,167.0,71.0,9.0,110.0,107.0,492.0,30.0,92.0,761.0,317.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0
20065,2152.0,142.0,93.0,835.0,418.0,664.0,86.0,86.0,705.0,321.0,115.0,56.0,7.0,130.0,97.0,549.0,86.0,86.0,683.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0
20067,5592.0,450.0,387.0,2995.0,990.0,770.0,289.0,335.0,2437.0,636.0,204.0,161.0,52.0,558.0,354.0,566.0,172.0,320.0,2316.0,606.0,0.0,0.0,0.0,0.0,117.0,15.0,121.0,30.0
20069,4497.0,363.0,356.0,2230.0,703.0,845.0,226.0,321.0,1881.0,547.0,303.0,137.0,35.0,349.0,156.0,542.0,195.0,306.0,1835.0,547.0,0.0,0.0,0.0,0.0,31.0,15.0,46.0,0.0
20071,979.0,30.0,55.0,439.0,182.0,273.0,8.0,39.0,390.0,137.0,31.0,22.0,16.0,49.0,45.0,242.0,8.0,39.0,382.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0
20073,5118.0,246.0,276.0,2105.0,1011.0,1480.0,101.0,201.0,1721.0,682.0,276.0,145.0,75.0,384.0,329.0,1204.0,100.0,189.0,1650.0,662.0,0.0,0.0,0.0,0.0,1.0,12.0,71.0,20.0
20075,1962.0,147.0,105.0,1009.0,330.0,371.0,86.0,94.0,832.0,248.0,93.0,61.0,11.0,177.0,82.0,278.0,86.0,94.0,804.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0
20077,4610.0,231.0,292.0,1930.0,908.0,1249.0,128.0,241.0,1598.0,602.0,288.0,103.0,51.0,332.0,306.0,961.0,111.0,209.0,1552.0,593.0,0.0,0.0,0.0,0.0,17.0,32.0,46.0,9.0
20079,27112.0,2105.0,2050.0,12277.0,4512.0,6168.0,1026.0,1635.0,10498.0,3111.0,976.0,1079.0,415.0,1779.0,1401.0,5192.0,913.0,1567.0,10032.0,2988.0,0.0,0.0,10.0,0.0,113.0,68.0,456.0,123.0
20081,3049.0,258.0,264.0,1473.0,510.0,544.0,125.0,235.0,1265.0,395.0,152.0,133.0,29.0,208.0,115.0,392.0,117.0,192.0,1226.0,395.0,0.0,9.0,0.0,0.0,8.0,34.0,39.0,0.0
20083,1546.0,78.0,77.0,657.0,281.0,453.0,19.0,67.0,579.0,220.0,153.0,59.0,10.0,78.0,61.0,300.0,19.0,60.0,562.0,216.0,0.0,7.0,0.0,0.0,0.0,0.0,17.0,4.0
20085,10350.0,681.0,676.0,4886.0,1838.0,2269.0,372.0,573.0,4304.0,1161.0,392.0,309.0,103.0,582.0,677.0,1877.0,321.0,470.0,4185.0,1128.0,0.0,0.0,5.0,0.0,51.0,103.0,114.0,33.0
20087,14953.0,981.0,831.0,7116.0,2817.0,3208.0,485.0,655.0,6168.0,2044.0,602.0,496.0,176.0,948.0,773.0,2606.0,387.0,538.0,5815.0,1937.0,0.0,0.0,3.0,0.0,98.0,117.0,350.0,107.0
20089,2520.0,94.0,144.0,905.0,542.0,835.0,48.0,136.0,790.0,411.0,121.0,46.0,8.0,115.0,131.0,714.0,48.0,125.0,775.0,401.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,10.0
20091,437103.0,28233.0,30463.0,239953.0,69332.0,69122.0,13749.0,24992.0,210345.0,52288.0,15739.0,14484.0,5471.0,29608.0,17044.0,53383.0,11569.0,22873.0,202530.0,50350.0,7.0,26.0,269.0,0.0,2173.0,2093.0,7546.0,1938.0
20093,2912.0,201.0,203.0,1515.0,447.0,546.0,108.0,167.0,1271.0,321.0,98.0,93.0,36.0,244.0,126.0,448.0,91.0,161.0,1259.0,321.0,0.0,0.0,0.0,0.0,17.0,6.0,12.0,0.0
20095,6206.0,364.0,362.0,2712.0,1142.0,1626.0,204.0,271.0,2249.0,766.0,232.0,160.0,91.0,463.0,376.0,1394.0,131.0,242.0,2177.0,730.0,0.0,0.0,0.0,0.0,73.0,29.0,72.0,36.0
20097,2061.0,162.0,209.0,824.0,384.0,482.0,64.0,185.0,676.0,303.0,142.0,98.0,24.0,148.0,81.0,340.0,53.0,172.0,652.0,298.0,0.0,0.0,0.0,0.0,11.0,13.0,24.0,5.0
20099,16534.0,1066.0,1267.0,7658.0,2884.0,3659.0,440.0,1079.0,6097.0,1938.0,559.0,626.0,188.0,1561.0,946.0,3100.0,352.0,1026.0,5825.0,1830.0,0.0,0.0,0.0,0.0,88.0,53.0,272.0,108.0
20101,1364.0,101.0,104.0,561.0,242.0,356.0,64.0,90.0,511.0,202.0,82.0,37.0,14.0,50.0,40.0,274.0,57.0,84.0,501.0,202.0,0.0,0.0,0.0,0.0,7.0,6.0,10.0,0.0
20103,61229.0,4157.0,4727.0,33057.0,9689.0,9599.0,2004.0,3403.0,24194.0,5952.0,1736.0,2153.0,1324.0,8863.0,3737.0,7863.0,1559.0,2948.0,21579.0,5715.0,26.0,158.0,1462.0,23.0,419.0,297.0,1153.0,214.0
20105,2515.0,186.0,78.0,1058.0,538.0,655.0,100.0,69.0,919.0,379.0,134.0,86.0,9.0,139.0,159.0,521.0,73.0,66.0,865.0,359.0,0.0,0.0,0.0,0.0,27.0,3.0,54.0,20.0
20107,7656.0,536.0,459.0,3387.0,1368.0,1906.0,147.0,265.0,2695.0,931.0,311.0,389.0,194.0,692.0,437.0,1595.0,84.0,196.0,2565.0,832.0,0.0,0.0,0.0,0.0,63.0,69.0,130.0,99.0
20109,2220.0,130.0,146.0,955.0,417.0,572.0,40.0,121.0,814.0,315.0,166.0,90.0,25.0,141.0,102.0,406.0,30.0,107.0,784.0,312.0,0.0,0.0,0.0,0.0,10.0,14.0,30.0,3.0
20111,26753.0,2322.0,4610.0,11390.0,4003.0,4428.0,1219.0,3408.0,9525.0,3134.0,817.0,1103.0,1202.0,1865.0,869.0,3611.0,993.0,2860.0,9067.0,3064.0,0.0,0.0,21.0,0.0,226.0,548.0,437.0,70.0
20113,23357.0,1646.0,1806.0,10362.0,4047.0,5496.0,986.0,1510.0,9128.0,3093.0,1205.0,660.0,296.0,1234.0,954.0,4291.0,908.0,1351.0,8924.0,3024.0,0.0,0.0,15.0,0.0,78.0,159.0,189.0,69.0
20115,9962.0,730.0,764.0,4027.0,1726.0,2715.0,321.0,609.0,3401.0,1272.0,537.0,409.0,155.0,626.0,454.0,2178.0,276.0,566.0,3205.0,1250.0,0.0,13.0,0.0,0.0,45.0,30.0,196.0,22.0
20117,7943.0,457.0,431.0,3444.0,1494.0,2117.0,228.0,350.0,2983.0,1121.0,441.0,229.0,81.0,461.0,373.0,1676.0,210.0,274.0,2922.0,1096.0,0.0,32.0,4.0,0.0,18.0,44.0,57.0,25.0
20119,3353.0,257.0,231.0,1550.0,544.0,771.0,146.0,183.0,1298.0,411.0,161.0,111.0,48.0,252.0,133.0,610.0,126.0,176.0,1272.0,404.0,0.0,0.0,0.0,0.0,20.0,7.0,26.0,7.0
20121,25283.0,1861.0,1664.0,12542.0,4436.0,4780.0,777.0,1265.0,10974.0,3096.0,870.0,1084.0,399.0,1568.0,1340.0,3910.0,601.0,1205.0,10482.0,2915.0,0.0,0.0,0.0,0.0,176.0,60.0,492.0,181.0
20123,5102.0,377.0,402.0,2023.0,892.0,1408.0,172.0,296.0,1801.0,678.0,222.0,205.0,106.0,222.0,214.0,1186.0,163.0,280.0,1784.0,645.0,0.0,0.0,0.0,0.0,9.0,16.0,17.0,33.0
20125,26978.0,2027.0,2167.0,12102.0,4552.0,6130.0,787.0,1642.0,9606.0,2998.0,894.0,1240.0,525.0,2496.0,1554.0,5236.0,560.0,1367.0,8877.0,2874.0,0.0,0.0,23.0,0.0,227.0,275.0,706.0,124.0
20127,4708.0,307.0,215.0,1973.0,885.0,1328.0,139.0,156.0,1660.0,658.0,307.0,168.0,59.0,313.0,227.0,1021.0,126.0,146.0,1596.0,644.0,0.0,0.0,7.0,0.0,13.0,10.0,57.0,14.0
20129,2464.0,247.0,212.0,1083.0,392.0,530.0,100.0,171.0,865.0,272.0,86.0,147.0,41.0,218.0,120.0,444.0,88.0,114.0,848.0,272.0,0.0,0.0,0.0,0.0,12.0,57.0,17.0,0.0
20131,7898.0,598.0,508.0,3499.0,1250.0,2043.0,396.0,425.0,3192.0,981.0,398.0,202.0,83.0,307.0,269.0,1645.0,368.0,415.0,3159.0,971.0,0.0,0.0,0.0,0.0,28.0,10.0,33.0,10.0
20133,12828.0,989.0,953.0,5722.0,2220.0,2944.0,363.0,775.0,4928.0,1574.0,562.0,626.0,178.0,794.0,646.0,2382.0,296.0,736.0,4716.0,1519.0,0.0,0.0,0.0,0.0,67.0,39.0,212.0,55.0
20135,2504.0,130.0,89.0,1027.0,487.0,771.0,45.0,70.0,900.0,373.0,179.0,85.0,19.0,127.0,114.0,592.0,41.0,69.0,871.0,367.0,0.0,0.0,0.0,0.0,4.0,1.0,29.0,6.0
20137,4646.0,154.0,395.0,2276.0,733.0,1088.0,58.0,237.0,1506.0,608.0,289.0,96.0,158.0,770.0,125.0,799.0,58.0,220.0,1478.0,607.0,0.0,0.0,2.0,0.0,0.0,17.0,26.0,1.0
20139,12667.0,841.0,757.0,5802.0,2379.0,2888.0,422.0,595.0,4984.0,1385.0,559.0,419.0,162.0,818.0,994.0,2329.0,328.0,504.0,4582.0,1310.0,0.0,0.0,30.0,0.0,94.0,91.0,372.0,75.0
20141,3084.0,149.0,192.0,1231.0,565.0,947.0,87.0,171.0,1052.0,386.0,266.0,62.0,21.0,179.0,179.0,681.0,81.0,157.0,1011.0,376.0,0.0,0.0,0.0,0.0,6.0,14.0,41.0,10.0
20143,4762.0,345.0,259.0,2207.0,870.0,1081.0,127.0,203.0,1880.0,724.0,244.0,218.0,56.0,327.0,146.0,837.0,101.0,190.0,1782.0,704.0,0.0,0.0,0.0,0.0,26.0,13.0,98.0,20.0
20145,5834.0,370.0,483.0,2656.0,1075.0,1250.0,118.0,277.0,1732.0,726.0,251.0,252.0,206.0,924.0,349.0,999.0,95.0,267.0,1688.0,711.0,0.0,0.0,35.0,0.0,23.0,10.0,9.0,15.0
20147,4350.0,255.0,283.0,1819.0,844.0,1149.0,139.0,224.0,1573.0,615.0,325.0,116.0,59.0,246.0,229.0,824.0,104.0,195.0,1528.0,600.0,0.0,0.0,7.0,0.0,35.0,29.0,38.0,15.0
20149,16668.0,1264.0,1226.0,8583.0,2688.0,2907.0,639.0,1002.0,7251.0,1874.0,687.0,625.0,224.0,1332.0,814.0,2220.0,576.0,924.0,6835.0,1789.0,0.0,3.0,243.0,0.0,63.0,75.0,173.0,85.0
