County,MedianHouseholdIncome,TotalPopulation,Male,Female,Age0_4,Age5_9,Age10_14,Age15_19,Age20_24,Age25_34,Age35_44,Age45_54,Age55_59,Age60_64,Age65_74,Age75_84,Age85,MedianAge,WhiteAlone,BlackAlone,AmericanIndianAlaskaNativeAlone,AsianAlone,NativeHawaiianPacificIslanderAlone,OtherRaceAlone,WhiteBlack,WhiteAmericanIndianAlaskaNative,WhiteAsian,BlackAmericanIndianAlaskaNative,White,Black,AmericanIndianAlaskaNative,Asian,NativeHawaiianPacificIslander,OtherRace,Hispanic,SimpsonDiversityIndex,Population25Plus,EdK8,Ed9_12,EdHS,EdCollNoDegree,EdAssocDegree,EdBachelorDegree,EdGraduateDegree,MedianHousingCosts,Married,Widowed,Divorced,Separated,NeverMarried,Uninsured,ForeignBorn,NonCitizen,Disability,MfgEmp1970,MfgEmp1980,MfgEmp1990,MfgEmp2001,MfgEmp2015,TotalEmp1970,TotalEmp1980,TotalEmp1990,TotalEmp2001,TotalEmp2015,WoodardAmericanNation,LandAreaSqMiles,Employment,LaborForce,Unemployment,TotalSSI,AgedSSI,BlindDisabledSSI,OASDI,SSIPayments,NCHS_UrbanRural2013,NCHS_UrbanRural2006,NCHS_UrbanRural1990,TotalReligiousAdherents,EvangelicalAdherents,CatholicAdherents,MormonAdherents,State,FoundryCounty,MexicanBorderCounty
48231,45197,88052,43515,44537,5506,5967,6143,6157,6305,10550,10574,12403,5735,5505,7802,3815,1590,38.0,69296,7438,571,1038,0,7815,383,702,97,256,70863,8161,1581,1419,239,7960,12886,0.3665874255201895,57974,3377,6229,20087,14256,3904,6393,3728,759,35500,4860,9016,2324,18666,16883,5561,3947,15081,5174,6402,9222,5878,7078,18654,24760,32659,35315,43164,Greater Appalachia,840.3190122354794,39160.0,40757.0,1597.0,2444,157,2287,835,1299000,Large fringe metro,Large fringe metro,Large fringe metro,43877,34158,2361,825,48,FALSE,FALSE
48233,49353,21858,10970,10888,1529,1629,1593,1499,1346,2632,2715,2807,1533,1370,1734,1069,402,37.3,19459,596,257,134,16,771,108,369,19,0,20053,722,640,183,39,859,4801,0.2020341627985326,14262,756,1501,4454,4291,1102,1540,618,566,8810,1232,2327,428,4311,3906,1330,934,3637,2236,2466,2309,1033,1001,10344,13131,13459,11042,11379,Midlands,887.4203474337872,8963.0,9514.0,551.0,378,32,346,136,198000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",15161,12412,900,335,48,FALSE,FALSE
48235,58500,1644,824,820,87,86,151,90,104,159,146,318,121,124,135,92,31,44.9,1481,0,0,0,0,103,18,35,0,0,1541,18,35,0,0,110,412,0.17746354889902793,1126,53,73,393,355,87,118,47,626,884,110,96,15,214,296,66,10,168,NA,0,NA,24,NA,576,818,940,916,1455,Greater Appalachia,1051.5438226757633,779.0,806.0,27.0,22,NA,NA,15,8000,Small metro,Small metro,"Without a city of 10,00 or more (nonmetropolitan)",1209,423,500,NA,48,FALSE,FALSE
48237,50324,8946,5121,3825,380,392,591,668,781,1146,1034,1430,598,542,797,400,187,40.5,8274,459,29,4,0,127,14,12,0,0,8323,473,41,8,4,150,1410,0.14153369709893937,6134,554,699,2484,1381,337,439,240,589,4315,265,902,106,1994,1561,301,251,1509,90,128,42,77,82,2846,4010,3235,4261,6396,Greater Appalachia,910.6654062937429,3777.0,3945.0,168.0,120,NA,NA,57,62000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",4282,3355,158,NA,48,FALSE,FALSE
48239,54926,14486,7060,7426,1077,884,1159,1051,694,1713,1591,1966,1076,918,1288,785,284,39.0,12760,1049,16,30,0,323,182,22,0,0,13055,1237,38,30,7,420,4468,0.21272462785946955,9621,855,987,3257,2182,664,1310,366,656,6410,989,1000,216,2739,2062,976,763,2270,41,154,53,NA,NA,5141,5863,5661,7774,8292,Deep South,829.4426684712108,6964.0,7298.0,334.0,319,36,283,127,151000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",10148,4807,4127,NA,48,FALSE,FALSE
48241,40820,35768,17328,18440,2432,2792,2347,2130,2128,3695,4314,4782,2768,2142,3612,1997,629,40.6,28368,5822,143,131,0,697,239,118,64,0,28969,6111,409,299,0,735,2312,0.34228595294856845,23939,1251,2549,10534,5722,1590,1669,624,518,14211,2510,3750,564,7134,6831,846,603,7510,2124,2670,2555,2039,1390,7731,11485,12283,15141,15734,Deep South,938.6550340440047,12199.0,13148.0,949.0,1331,95,1236,479,724000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",23988,18118,1912,682,48,FALSE,FALSE
48243,50165,2232,1093,1139,55,80,161,132,26,145,207,386,209,219,464,115,33,53.1,2028,7,29,24,0,140,4,0,0,0,2032,11,29,24,0,140,859,0.16991713096156258,1778,201,141,375,309,102,333,317,385,1152,165,215,60,347,516,439,392,516,NA,NA,NA,NA,NA,720,790,1016,1272,1351,El Norte,2264.5556481684735,999.0,1031.0,32.0,37,11,26,22,14000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",1121,485,380,NA,48,FALSE,TRUE
48245,43540,252872,129292,123580,17282,16488,16404,16811,19250,36732,31382,34385,16795,14079,17635,11015,4614,35.9,147009,84994,878,8824,21,6463,1396,820,295,285,150445,86964,2263,9907,214,7970,46984,0.5430092470487604,166637,12021,16236,55543,40402,11775,21698,8962,732,88376,13986,26351,5676,68107,52939,27505,18047,33428,28729,26826,17337,15577,17894,108258,133097,129937,144649,159293,Deep South,876.3095898518271,101612.0,108570.0,6958.0,9145,709,8436,2898,5023000,Medium metro,Medium metro,Medium metro,195963,76088,71211,2149,48,FALSE,FALSE
48247,35521,5239,2651,2588,312,366,481,285,415,631,536,537,241,469,633,257,76,36.7,4960,66,2,0,0,160,0,4,0,0,5011,69,6,0,0,207,4817,0.10201661209695989,3380,458,507,1022,786,173,313,121,445,1975,339,363,69,1334,1336,339,298,1070,NA,NA,NA,35,82,1578,1918,1868,2186,2805,El Norte,1136.1730657155376,1744.0,1919.0,175.0,280,50,230,116,133000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",5046,326,4600,NA,48,FALSE,TRUE
48249,42986,41461,20450,21011,3275,3063,3432,3265,2749,5246,4785,5179,2527,2213,3205,1897,625,34.6,38922,240,150,150,27,1602,116,57,0,0,39259,386,263,206,60,1710,32949,0.11960082488034818,25677,3256,4160,8756,5340,1347,1879,939,597,16067,2282,3169,729,9444,9290,2473,1473,6863,161,491,308,220,740,11838,16154,15574,19200,25720,El Norte,865.1692614777136,15585.0,17239.0,1654.0,1829,254,1575,776,876000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",26717,7660,17258,583,48,FALSE,TRUE
48251,58135,155450,77610,77840,10259,11566,12151,11249,9582,19462,20669,21950,10383,8349,12187,5658,1985,36.7,142918,4003,963,1274,13,2403,1048,1194,319,56,145987,5311,2295,1751,672,2830,30351,0.15356845965652888,100643,6664,10216,31862,26743,7730,12446,4982,909,69362,6560,14091,2551,28911,31948,10452,7421,17341,2271,4330,4460,7549,7081,14044,25091,33523,51371,72027,Greater Appalachia,724.7995026436967,73375.0,76475.0,3100.0,2931,174,2757,857,1563000,Large fringe metro,Large fringe metro,Large fringe metro,68100,55674,1878,1844,48,FALSE,FALSE
48253,43897,19978,12652,7326,914,961,1048,858,1680,3453,3061,2860,1391,938,1606,833,375,39.2,14476,3070,176,77,0,1584,114,198,39,17,14942,3308,431,122,5,1792,5313,0.44005523140729563,14517,1035,2747,5666,3304,359,1050,356,563,7282,870,2388,665,5867,2371,173,82,2456,272,583,361,212,282,6523,7121,6523,7882,7921,Greater Appalachia,928.5551231885814,5399.0,5725.0,326.0,383,35,348,165,197000,Small metro,Small metro,"With a city of 10,000 or more (nonmetropolitan)",9223,6838,997,NA,48,FALSE,FALSE
48255,45502,14879,8799,6080,796,855,987,824,1231,2608,1863,1889,880,787,1072,740,347,35.5,9462,1340,14,32,0,3786,13,4,0,0,9695,1353,21,41,9,4005,7659,0.5109376435064421,10186,1152,1522,3693,1927,567,1021,304,488,5264,832,1395,282,4468,1822,276,119,2314,106,287,414,244,301,5605,7411,5915,6887,9538,El Norte,747.5669793879161,6028.0,6309.0,281.0,440,79,361,195,192000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",8185,2797,4435,NA,48,FALSE,FALSE
48257,60391,109289,53588,55701,7755,8536,9063,7930,6079,14045,15421,15262,6903,5800,7823,3373,1299,35.8,90444,10412,626,896,245,3422,980,575,364,56,93371,11992,1580,1549,393,4137,20552,0.304514180289039,69926,4568,6890,21983,18208,4975,9054,4248,1062,45577,4281,9653,2434,21991,21033,8412,6230,13841,1262,2715,2561,5061,4170,12015,16872,21358,34345,47589,Greater Appalachia,780.6830982455105,55121.0,57178.0,2057.0,2071,150,1921,583,1154000,Large fringe metro,Large fringe metro,Large fringe metro,49198,35395,6064,919,48,FALSE,FALSE
48259,73240,37361,17951,19410,1892,2289,2852,3094,1683,3013,4509,5594,2623,2908,3958,1969,977,43.6,34518,331,124,245,13,972,179,473,272,0,35656,621,597,628,73,1035,8161,0.14567927798697022,25551,1054,1294,5391,5484,1896,6814,3618,1206,18197,1820,2911,455,6945,4415,2164,1311,5450,155,167,358,940,1146,2843,4615,7204,14585,29150,Greater Appalachia,662.4538260180194,18404.0,19025.0,621.0,317,61,256,129,139000,Large fringe metro,Large fringe metro,"Without a city of 10,00 or more (nonmetropolitan)",17148,5424,5980,1141,48,FALSE,FALSE
48261,36438,565,295,270,40,55,79,30,29,87,55,61,45,16,49,19,0,29.4,554,0,0,1,0,10,0,0,0,0,554,0,0,1,0,10,374,0.038242618842509235,332,43,64,111,53,11,31,19,481,200,37,52,1,101,175,92,84,74,NA,0,0,0,0,382,323,329,359,789,El Norte,1458.452837062011,192.0,201.0,9.0,9,NA,NA,NA,4000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",125,NA,125,NA,48,FALSE,TRUE
48263,47024,821,423,398,81,35,36,28,25,87,75,83,70,60,146,50,45,49.1,759,3,9,0,0,47,0,3,0,0,762,3,12,0,0,47,147,0.14134520218682245,616,48,83,161,153,18,98,55,465,391,102,88,9,79,104,35,26,187,NA,NA,NA,NA,NA,866,577,651,640,611,Greater Appalachia,902.5068510707617,452.0,464.0,12.0,13,NA,NA,NA,4000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",758,630,73,NA,48,FALSE,FALSE
48265,43810,50149,24194,25955,2524,2306,3088,3116,2987,4763,4636,6273,3391,3954,6848,4266,1997,47.9,46353,820,364,428,0,1308,169,386,107,3,47119,1108,826,554,28,1420,12699,0.14661893435447693,36128,1843,2648,10047,9322,2131,6644,3493,725,21411,3927,5743,887,10262,9190,3265,1573,9286,535,1009,1308,1107,1231,8347,13324,18088,24597,30731,Greater Appalachia,1103.3263033071266,20498.0,21264.0,766.0,1004,84,920,373,507000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",26643,12582,5354,744,48,FALSE,FALSE
48267,40125,4486,2239,2247,229,190,189,247,161,384,400,590,426,426,710,310,224,52.8,4222,1,10,0,5,213,2,26,0,0,4257,3,36,0,5,220,1090,0.11094540207826642,3470,226,361,1229,871,190,442,151,578,2156,403,543,105,671,1090,301,154,802,44,122,185,334,101,1846,2061,2542,2965,3016,Greater Appalachia,1250.9848956099283,1810.0,1890.0,80.0,135,22,113,59,61000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",3154,1759,500,NA,48,FALSE,FALSE
48269,63250,267,136,131,7,10,8,17,5,54,30,50,25,15,24,12,10,46.2,259,0,0,0,0,8,0,0,0,0,259,0,0,0,0,8,66,0.05812958520949929,220,32,12,87,38,3,33,15,550,150,19,10,6,57,60,49,30,19,0,0,NA,NA,0,451,334,384,247,267,Greater Appalachia,910.8724508737915,179.0,186.0,7.0,0,0,0,0,0,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",257,257,NA,NA,48,FALSE,FALSE
48271,38281,3577,2092,1485,91,238,265,152,218,509,317,574,424,265,272,170,82,44.9,3504,43,19,0,0,4,7,0,0,0,3511,50,19,0,0,4,2221,0.040097762127311865,2613,545,332,729,561,119,289,38,432,1691,194,319,48,728,799,379,213,528,NA,0,18,NA,NA,990,982,1041,1111,1370,El Norte,1360.05474817312,1048.0,1114.0,66.0,117,31,86,70,59000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",2347,660,1408,NA,48,FALSE,TRUE
48273,38247,32029,16601,15428,2333,2205,1985,3091,4648,4426,3237,3076,1520,1592,2243,1289,384,28.0,27467,1298,158,647,0,1973,121,70,170,0,27953,1419,263,878,22,2076,22846,0.25853230019185336,17767,2624,1889,3924,3627,1182,2995,1526,694,10253,1275,2602,663,10713,6936,2184,1426,4844,144,201,672,255,441,12642,13767,13277,13725,16707,El Norte,881.3061479301023,13137.0,14038.0,901.0,1117,148,969,438,563000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",21536,4739,11798,628,48,FALSE,FALSE
48275,40493,3796,1902,1894,291,224,304,237,188,429,444,431,271,201,353,327,96,40.9,3301,280,23,3,0,170,3,1,0,0,3319,283,24,3,1,184,1255,0.2348524699524206,2552,244,235,945,614,126,309,79,426,1557,310,330,83,694,710,244,159,684,NA,NA,NA,46,NA,2655,2443,2291,2193,2081,Greater Appalachia,850.6251580147239,1487.0,1551.0,64.0,123,14,109,48,59000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",3306,2129,725,NA,48,FALSE,FALSE
48277,40748,49566,24057,25509,3198,3159,3306,3365,3310,5559,5882,6594,3270,3021,5109,2783,1010,40.3,40138,6199,149,409,26,418,635,1080,34,44,42162,6968,1337,460,305,513,3561,0.3170823967750085,33228,1856,3108,11517,8751,2608,3568,1820,638,21109,3152,4988,798,9896,9416,2306,1485,8677,4026,5514,5583,4861,4564,15899,19936,23218,27811,29128,Greater Appalachia,907.1942154512924,21799.0,22892.0,1093.0,1991,144,1847,761,1021000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",28822,21146,2467,642,48,FALSE,FALSE
48279,39851,13742,6966,6776,1114,1011,1163,1030,817,1592,1516,1710,778,786,1091,790,344,36.1,11984,802,46,21,0,626,65,85,21,0,12187,916,142,42,2,718,7356,0.23597094964944998,8607,1156,1094,2624,1945,383,996,409,536,5697,889,1286,272,2321,3048,1463,861,1737,156,884,525,666,135,7719,8601,6806,7049,6111,Greater Appalachia,1016.1813359743644,4574.0,4874.0,300.0,444,62,382,173,214000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",12045,7721,3013,NA,48,FALSE,FALSE
48281,49630,20219,9908,10311,1193,1306,1453,1397,1102,2152,2545,2750,1305,1485,2109,982,440,40.8,17770,843,115,186,0,540,80,318,159,0,18480,948,477,357,61,668,3791,0.22106938848577584,13768,648,1049,3553,4137,1486,1945,950,763,9663,1236,1708,358,3302,3756,1245,766,3282,383,390,443,599,670,3512,4379,5215,8146,8804,Greater Appalachia,712.841356228621,8759.0,9134.0,375.0,464,37,427,177,249000,Medium metro,Medium metro,"With a city of 10,000 or more (nonmetropolitan)",6141,5267,346,NA,48,FALSE,FALSE
48283,37292,7191,4021,3170,634,549,533,586,434,1232,785,834,256,368,593,311,76,31.7,5753,72,9,0,0,1279,6,15,37,0,5824,78,31,37,0,1299,5986,0.3259671510249912,4455,927,792,1455,525,91,449,216,396,2573,318,443,120,2026,1797,201,97,1120,NA,0,0,14,21,2036,1900,1831,2345,4949,El Norte,1486.7040258588656,3518.0,3703.0,185.0,337,77,260,178,149000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",5538,557,4800,NA,48,FALSE,TRUE
48285,48677,19549,9456,10093,1216,1379,1229,1125,1022,1876,1950,2684,1296,1522,2133,1422,695,44.9,15258,1363,4,75,0,2511,116,17,6,0,15543,1532,21,81,0,2710,3428,0.36463320015845846,13578,1285,1182,5652,2580,719,1614,546,555,9435,1352,1384,189,3381,2877,1174,1021,3633,1167,1832,1767,2020,1409,7259,10158,10405,11746,12392,Deep South,969.7091812712982,8235.0,8609.0,374.0,427,46,381,144,201000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",19810,4387,12798,545,48,FALSE,FALSE
48287,53902,16664,8393,8271,922,1214,914,1515,944,1587,2018,2352,1305,1160,1552,810,371,39.9,13347,1911,11,68,0,1164,41,13,0,0,13441,2061,64,68,14,1233,3847,0.34576057077478217,11155,949,937,4362,2435,552,1372,548,683,7188,1062,1280,204,3880,2765,1131,770,2629,110,278,435,444,509,3570,7065,7674,9108,11529,Deep South,629.0396065638109,8984.0,9340.0,356.0,311,40,271,123,174000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",10021,7058,1764,NA,48,FALSE,FALSE
48289,49802,16819,8308,8511,1086,983,1042,1110,755,1574,1905,2057,1271,1223,2304,1057,452,44.9,14755,1318,75,60,0,446,44,67,34,0,14918,1364,142,94,0,466,2347,0.22118736783437976,11843,957,964,4286,2873,726,1419,618,573,7224,1549,1823,343,2783,3287,1081,782,2421,101,487,530,521,800,3589,4626,6288,9406,10491,Deep South,1073.1562852360926,5982.0,6397.0,415.0,432,51,381,183,219000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",10224,6365,2302,NA,48,FALSE,FALSE
48291,48729,77486,38184,39302,5300,5479,5286,5088,5625,10404,10294,10816,5105,4443,5987,2704,955,36.4,62608,8287,232,517,0,4485,310,542,25,19,63856,8698,855,571,51,4849,15521,0.328547110099198,50708,4605,7440,19291,12074,2450,3376,1472,692,31632,3808,6818,2027,17136,16292,5558,4148,12982,591,2228,2233,1830,1535,10519,17670,19759,24679,26327,Deep South,1158.439172203903,29100.0,31296.0,2196.0,2628,191,2437,818,1460000,Large fringe metro,Large fringe metro,Large fringe metro,39096,27605,7524,1291,48,FALSE,FALSE
48293,37554,23454,12091,11363,1482,1438,1565,1557,1442,3012,2723,3063,1687,1521,2250,1279,435,39.3,18434,4131,51,136,0,404,78,142,20,0,18710,4225,202,158,24,429,4795,0.34718736915026216,15970,1499,1630,5707,3823,1109,1586,616,630,9276,1423,2314,493,5463,5350,1865,1513,3879,759,936,687,783,586,7642,9428,10156,11322,12270,Deep South,905.2881499422851,7624.0,8064.0,440.0,792,71,721,262,349000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",13361,8830,865,253,48,FALSE,FALSE
48295,63125,3483,1866,1617,278,279,195,300,210,520,378,461,194,222,218,173,55,34.4,3005,13,33,27,0,289,20,30,37,0,3112,41,63,64,1,317,1036,0.24338949345275807,2221,205,181,826,444,152,315,98,551,1540,164,262,60,705,676,476,398,388,NA,111,88,NA,NA,1696,1939,1840,1821,2476,Midlands,932.1769564215917,1534.0,1604.0,70.0,29,NA,NA,NA,14000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",2146,1245,320,NA,48,FALSE,FALSE
48297,50400,11873,6421,5452,556,590,819,793,532,1560,1497,1580,795,782,1350,707,312,42.0,10501,396,67,145,0,512,78,99,12,0,10738,484,166,182,35,530,4386,0.21307142606126084,8583,731,937,3092,2337,392,846,248,542,5013,882,1100,327,2596,2044,278,160,1670,75,209,239,NA,414,3144,4917,4512,5160,7469,El Norte,1039.6946995412222,5177.0,5450.0,273.0,200,37,163,107,83000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",7508,3380,3354,NA,48,FALSE,FALSE
48299,48259,19323,9219,10104,801,800,923,834,797,1300,1503,2372,1449,2045,3631,2168,700,56.3,18405,432,18,53,0,137,18,60,21,0,18619,450,142,154,22,294,1792,0.10414911084167866,15168,555,1290,4125,4128,879,2942,1249,718,9911,1680,2537,286,2352,3096,545,324,4216,26,87,100,200,228,2888,3950,5052,7754,9338,Greater Appalachia,934.0519719810743,7866.0,8194.0,328.0,350,27,323,123,165000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",8429,5270,1408,NA,48,FALSE,FALSE
48301,NA,117,74,43,0,3,3,0,5,20,18,7,27,10,24,0,0,55.3,64,0,20,0,0,20,0,13,0,0,77,0,33,0,0,20,41,0.5610650887573965,106,0,21,55,21,7,2,0,717,36,12,23,0,40,31,13,13,22,0,0,0,0,NA,102,132,95,80,86,Greater Appalachia,668.7518684508144,89.0,94.0,5.0,NA,NA,NA,NA,NA,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",6,6,NA,NA,48,FALSE,FALSE
48303,46075,290782,143698,147084,20203,19843,19398,24000,37408,42215,31989,32627,16580,13070,18296,10989,4164,30.6,231263,20682,2023,5890,125,21504,1899,1298,1179,542,238681,24289,4621,7542,506,25112,97317,0.3558106199014107,169930,10713,15206,44089,42771,10393,29562,17196,838,100632,12492,25447,5552,87214,50329,16396,9645,40773,7318,13238,7646,7118,5498,81588,116975,128391,152063,183169,Greater Appalachia,895.5969135502814,145790.0,150630.0,4840.0,6575,488,6087,2246,3389000,Medium metro,Medium metro,Small metro,160539,86949,36239,3872,48,FALSE,FALSE
48305,39526,5764,2902,2862,414,539,345,481,214,667,621,854,386,327,490,340,86,37.4,4896,71,101,12,3,514,2,41,0,0,5045,73,165,22,13,628,2726,0.2680051622806854,3771,463,390,1202,916,179,470,151,576,2443,322,487,80,1134,1267,437,291,1050,0,49,59,56,73,4051,3478,2839,2771,2568,Greater Appalachia,891.8669697822403,2639.0,2741.0,102.0,159,23,136,63,89000,Medium metro,Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",4885,2965,1266,NA,48,FALSE,FALSE
48307,40561,8273,4086,4187,515,669,440,453,315,997,873,1039,509,753,994,574,142,44.2,7354,136,273,0,0,191,13,275,0,1,7652,170,549,0,0,221,2550,0.201703075096491,5881,608,705,1838,1637,176,632,285,518,3710,426,1084,66,1363,1431,402,244,1392,267,388,290,248,250,3970,4089,4029,4538,5161,Greater Appalachia,1065.6014146383854,3359.0,3512.0,153.0,308,46,262,143,138000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",4695,2657,1100,116,48,FALSE,FALSE
48309,42687,241505,117708,123797,17286,16939,15998,20602,25447,30829,26989,28900,14624,12290,16872,10089,4640,32.9,187279,34776,767,3768,13,9267,2176,988,794,87,192505,37414,1976,4768,252,10427,59946,0.36916267821301396,145233,9977,14181,40524,34049,14191,21171,11140,797,89137,11286,21615,4399,64845,41199,20238,14356,29682,12779,15892,15439,14602,16777,66289,85354,98429,123832,145894,Deep South,1037.1096177869026,110387.0,114851.0,4464.0,7447,461,6986,2380,4117000,Medium metro,Small metro,Small metro,144257,82151,27864,2053,48,FALSE,FALSE
48311,46250,778,405,373,83,22,44,45,40,102,82,71,40,18,127,69,35,42.2,731,0,12,0,0,35,0,0,0,0,731,0,12,0,0,35,374,0.11491134740055908,544,79,50,158,150,23,45,39,446,361,59,24,13,172,88,33,33,193,NA,0,NA,0,NA,781,764,822,718,1311,El Norte,1139.7990082338263,869.0,884.0,15.0,11,NA,NA,NA,5000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",433,214,219,NA,48,FALSE,FALSE
48313,39390,13838,8648,5190,660,551,658,492,1908,2624,1985,1483,770,685,1106,692,224,35.1,10257,2593,21,45,0,404,107,198,0,97,10607,2840,368,45,32,466,3001,0.4133960291583455,9569,921,1326,3521,2322,462,744,273,650,5183,682,1520,371,4213,1873,723,550,1687,99,49,48,65,164,2748,4076,5111,6102,7442,Deep South,466.0652543589831,4814.0,5033.0,219.0,307,42,265,110,156000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",7353,4720,1426,283,48,FALSE,FALSE
